163806 中银稳健增利 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2009/10/13	0.3258	0.3258	0.3258	0.3258	0	0.00
2009/10/14	0.3268	0.3268	0.3268	0.3268	0	0.00
2009/10/15	0.3278	0.3278	0.3278	0.3278	0	0.00
2009/10/16	0.3278	0.3278	0.3278	0.3278	0	0.00
2009/10/19	0.3288	0.3288	0.3288	0.3288	0	0.00
2009/10/20	0.3298	0.3298	0.3298	0.3298	0	0.00
2009/10/21	0.3318	0.3318	0.3318	0.3318	0	0.00
2009/10/22	0.3328	0.3328	0.3328	0.3328	0	0.00
2009/10/23	0.3328	0.3328	0.3328	0.3328	0	0.00
2009/10/26	0.3328	0.3328	0.3328	0.3328	0	0.00
2009/10/27	0.3318	0.3318	0.3318	0.3318	0	0.00
2009/10/28	0.3328	0.3328	0.3328	0.3328	0	0.00
2009/10/29	0.3308	0.3308	0.3308	0.3308	0	0.00
2009/10/30	0.3408	0.3408	0.3408	0.3408	0	0.00
2009/11/02	0.3388	0.3388	0.3388	0.3388	0	0.00
2009/11/03	0.3418	0.3418	0.3418	0.3418	0	0.00
2009/11/04	0.3418	0.3418	0.3418	0.3418	0	0.00
2009/11/05	0.3418	0.3418	0.3418	0.3418	0	0.00
2009/11/06	0.3438	0.3438	0.3438	0.3438	0	0.00
2009/11/09	0.3438	0.3438	0.3438	0.3438	0	0.00
2009/11/10	0.3428	0.3428	0.3428	0.3428	0	0.00
2009/11/11	0.3448	0.3448	0.3448	0.3448	0	0.00
2009/11/12	0.3458	0.3458	0.3458	0.3458	0	0.00
2009/11/13	0.3488	0.3488	0.3488	0.3488	0	0.00
2009/11/16	0.3498	0.3498	0.3498	0.3498	0	0.00
2009/11/17	0.3498	0.3498	0.3498	0.3498	0	0.00
2009/11/18	0.3508	0.3508	0.3508	0.3508	0	0.00
2009/11/19	0.3528	0.3528	0.3528	0.3528	0	0.00
2009/11/20	0.3538	0.3538	0.3538	0.3538	0	0.00
2009/11/23	0.3568	0.3568	0.3568	0.3568	0	0.00
2009/11/24	0.3518	0.3518	0.3518	0.3518	0	0.00
2009/11/25	0.3568	0.3568	0.3568	0.3568	0	0.00
2009/11/26	0.3538	0.3538	0.3538	0.3538	0	0.00
2009/11/27	0.3568	0.3568	0.3568	0.3568	0	0.00
2009/11/30	0.3588	0.3588	0.3588	0.3588	0	0.00
2009/12/01	0.3598	0.3598	0.3598	0.3598	0	0.00
2009/12/02	0.3618	0.3618	0.3618	0.3618	0	0.00
2009/12/03	0.3658	0.3658	0.3658	0.3658	0	0.00
2009/12/04	0.3598	0.3598	0.3598	0.3598	0	0.00
2009/12/07	0.3608	0.3608	0.3608	0.3608	0	0.00
2009/12/08	0.3608	0.3608	0.3608	0.3608	0	0.00
2009/12/09	0.3608	0.3608	0.3608	0.3608	0	0.00
2009/12/10	0.3618	0.3618	0.3618	0.3618	0	0.00
2009/12/11	0.3628	0.3628	0.3628	0.3628	0	0.00
